ResizePLAB,UseAdaptiveSizePolicyWithSystemGC,UseAdaptiveSizePolicy,UseAdaptiveGCBoundary,CollectGenFirst,UseAdaptiveSizePolicyFootprintGoal,ResizeOldPLAB,UseAdaptiveSizeDecayMajorGCCost,DisableExplicitGC,UseAdaptiveGenerationSizePolicyAtMajorCollection,UseAdaptiveGenerationSizePolicyAtMinorCollection,BindGCTaskThreadsToCPUs,XX:TargetPLABWastePct,XX:AdaptiveSizePolicyWeight,XX:AdaptiveSizeDecrementScaleFactor,XX:AdaptiveSizePolicyCollectionCostMargin,XX:YoungGenerationSizeSupplement,XX:TenuredGenerationSizeSupplementDecay,XX:SurvivorRatio,XX:SurvivorPadding,XX:TargetSurvivorRatio,XX:TenuredGenerationSizeSupplement,XX:MinSurvivorRatio,XX:MaxTenuringThreshold,XX:TenuredGenerationSizeIncrement,XX:PLABWeight,XX:YoungGenerationSizeIncrement,XX:MinHeapFreeRatio,XX:AdaptiveSizePolicyInitializingSteps,XX:MaxHeapFreeRatio,XX:NewRatio,XX:YoungPLABSize,XX:YoungGenerationSizeSupplementDecay,XX:OldPLABSize,XX:AdaptiveSizeMajorGCDecayTimeScale,performance
1.0,-0.0,2.0,-1.0,0.0,-1.0,0.0,2.0,0.0,2.0,0.0,-0.0,1.0,-35.0,-58.0,-57.0,103.0,-27.0,21.0,-9.0,80.0,143.0,-7.0,24.0,38.0,138.0,38.0,84.0,17.0,70.0,-17.0,425.0,18.0,1681.0,2.0,-206.78400045493618
0.0,-2.0,-0.0,1.0,-3.0,-1.0,-0.0,-2.0,1.0,1.0,-1.0,-2.0,26.0,-47.0,-79.0,-72.0,99.0,-21.0,43.0,9.0,-4.0,134.0,-14.0,1.0,51.0,118.0,-18.0,-1.0,150.0,78.0,-7.0,7916.0,20.0,-998.0,19.0,-2232.3072772547603
1.0,0.0,-0.0,0.0,-2.0,2.0,-0.0,-1.0,1.0,1.0,0.0,-2.0,-8.0,35.0,31.0,3.0,96.0,-3.0,18.0,-4.0,19.0,110.0,-7.0,-35.0,93.0,90.0,82.0,-2.0,92.0,42.0,-0.0,6342.0,11.0,119.0,16.0,1391.167691551149
1.0,-1.0,-0.0,0.0,2.0,1.0,1.0,2.0,-2.0,0.0,-1.0,-1.0,12.0,24.0,-14.0,141.0,98.0,4.0,6.0,-12.0,54.0,76.0,-5.0,-21.0,3.0,57.0,60.0,-17.0,77.0,55.0,-3.0,-2720.0,11.0,-5240.0,24.0,1680.7476044669747
-1.0,1.0,1.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,-2.0,1.0,-3.0,-29.0,18.0,26.0,24.0,83.0,11.0,40.0,4.0,-37.0,96.0,4.0,-19.0,6.0,63.0,35.0,35.0,117.0,52.0,5.0,6000.0,9.0,1031.0,-5.0,860.4104538746178
1.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,1.0,-0.0,-1.0,-0.0,1.0,-14.0,37.0,12.0,151.0,92.0,13.0,10.0,9.0,49.0,72.0,10.0,15.0,-29.0,74.0,33.0,27.0,-139.0,71.0,14.0,-5423.0,-6.0,83.0,-16.0,-234.9054556041956
-1.0,0.0,2.0,2.0,1.0,1.0,-1.0,-0.0,1.0,-0.0,-1.0,-1.0,17.0,19.0,-10.0,77.0,78.0,22.0,22.0,17.0,-0.0,56.0,-2.0,-10.0,-17.0,92.0,-24.0,8.0,56.0,78.0,13.0,11639.0,-4.0,1927.0,14.0,2664.3740757778287
-2.0,-0.0,1.0,-1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,-40.0,49.0,7.0,75.0,58.0,9.0,39.0,3.0,88.0,104.0,11.0,35.0,12.0,59.0,51.0,90.0,52.0,60.0,17.0,-17383.0,5.0,1584.0,-26.0,3848.987677305937
-0.0,-1.0,-1.0,2.0,-1.0,-0.0,-1.0,1.0,1.0,-1.0,0.0,-2.0,-3.0,-7.0,-31.0,40.0,107.0,-18.0,-31.0,-22.0,79.0,96.0,-1.0,30.0,-38.0,76.0,60.0,101.0,60.0,76.0,-18.0,-10094.0,12.0,-23.0,-5.0,426.7604425493628
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-1.0,1.0,-2.0,-1.0,-1.0,-20.0,1.0,-42.0,-59.0,91.0,-9.0,13.0,-6.0,-10.0,94.0,-0.0,32.0,16.0,121.0,97.0,10.0,-35.0,54.0,-1.0,15495.0,20.0,-1269.0,1.0,1721.9948932044208
-0.0,1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,39.0,-23.0,116.0,73.0,16.0,20.0,21.0,57.0,81.0,9.0,20.0,-6.0,39.0,8.0,71.0,-23.0,52.0,-4.0,-9735.0,1.0,-7.0,-5.0,1970.0231467857957
-0.0,0.0,-5.0,1.0,0.0,-0.0,2.0,-2.0,0.0,0.0,-1.0,1.0,-0.0,16.0,-22.0,142.0,99.0,-1.0,-9.0,3.0,98.0,76.0,-1.0,8.0,-45.0,47.0,107.0,79.0,-74.0,65.0,-3.0,-12920.0,-5.0,4788.0,-29.0,3373.3878963813186
2.0,-1.0,-1.0,0.0,0.0,0.0,-0.0,-2.0,-1.0,3.0,-0.0,0.0,20.0,11.0,25.0,54.0,58.0,24.0,-18.0,9.0,56.0,25.0,-1.0,3.0,-25.0,5.0,59.0,-9.0,33.0,19.0,21.0,5942.0,-6.0,2036.0,8.0,59.87613192619756
-1.0,1.0,3.0,-0.0,0.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,1.0,18.0,23.0,54.0,-21.0,81.0,0.0,-41.0,-1.0,15.0,95.0,-2.0,7.0,6.0,102.0,4.0,50.0,-74.0,77.0,-0.0,20328.0,-10.0,520.0,18.0,1849.9366419240832
1.0,-0.0,1.0,-1.0,1.0,1.0,-0.0,1.0,0.0,-1.0,-1.0,-0.0,16.0,23.0,17.0,12.0,104.0,-12.0,-9.0,-2.0,98.0,85.0,-6.0,23.0,44.0,67.0,63.0,35.0,-157.0,46.0,-12.0,2281.0,1.0,-361.0,11.0,553.7689500041306
-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-2.0,0.0,1.0,1.0,-3.0,21.0,-5.0,7.0,103.0,90.0,-26.0,-41.0,-12.0,92.0,81.0,-0.0,14.0,-57.0,51.0,85.0,64.0,23.0,79.0,-10.0,-8373.0,-14.0,260.0,0.0,652.2582023516297
3.0,1.0,2.0,3.0,-0.0,-1.0,-3.0,1.0,-0.0,-2.0,-0.0,-2.0,5.0,41.0,18.0,123.0,114.0,1.0,-37.0,-11.0,75.0,46.0,-14.0,-21.0,-0.0,80.0,71.0,30.0,-38.0,65.0,15.0,1914.0,-27.0,-357.0,9.0,2730.9226560890675
1.0,1.0,1.0,0.0,-1.0,-0.0,0.0,-1.0,-2.0,2.0,-1.0,1.0,34.0,39.0,67.0,19.0,83.0,12.0,30.0,19.0,156.0,31.0,4.0,37.0,40.0,37.0,26.0,28.0,-285.0,64.0,7.0,4855.0,3.0,1335.0,12.0,-520.8137093111873
-0.0,-0.0,2.0,2.0,1.0,0.0,-1.0,1.0,-1.0,2.0,-0.0,1.0,-17.0,-21.0,-42.0,22.0,108.0,-16.0,16.0,-7.0,37.0,107.0,1.0,46.0,-37.0,116.0,27.0,55.0,-33.0,66.0,-12.0,-1804.0,28.0,-1948.0,-4.0,-120.82646540086716
-1.0,-3.0,-1.0,3.0,2.0,-1.0,0.0,-2.0,1.0,-2.0,-2.0,1.0,-3.0,6.0,-3.0,75.0,89.0,27.0,-3.0,-9.0,-52.0,122.0,1.0,-3.0,11.0,103.0,-31.0,42.0,33.0,126.0,11.0,14697.0,-5.0,-411.0,6.0,1178.8568957969546
-0.0,2.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,4.0,54.0,39.0,22.0,61.0,-4.0,-18.0,-8.0,107.0,57.0,6.0,45.0,44.0,61.0,78.0,121.0,-93.0,36.0,-14.0,-10594.0,31.0,-440.0,5.0,1293.679840054363
-1.0,-0.0,0.0,1.0,-0.0,3.0,0.0,1.0,2.0,-1.0,-0.0,-2.0,24.0,28.0,44.0,26.0,94.0,5.0,-25.0,3.0,77.0,69.0,-1.0,9.0,30.0,59.0,26.0,67.0,-2.0,74.0,-8.0,3000.0,5.0,652.0,19.0,465.0722279846668
-1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.0,-1.0,-0.0,1.0,0.0,9.0,22.0,15.0,80.0,56.0,-4.0,15.0,-10.0,58.0,54.0,0.0,5.0,51.0,30.0,96.0,-32.0,58.0,40.0,22.0,8553.0,12.0,-1808.0,24.0,9927.132935851812
-1.0,0.0,-0.0,-1.0,2.0,-1.0,-0.0,-0.0,2.0,-0.0,1.0,2.0,-5.0,21.0,-32.0,133.0,88.0,-10.0,-16.0,-4.0,10.0,101.0,-7.0,-47.0,21.0,82.0,63.0,63.0,-36.0,90.0,-5.0,-5053.0,-11.0,-1394.0,-7.0,1203.916094020009
-2.0,0.0,1.0,1.0,0.0,-2.0,1.0,-0.0,0.0,-3.0,2.0,-0.0,-6.0,-4.0,-23.0,52.0,91.0,6.0,-0.0,2.0,8.0,99.0,-4.0,-6.0,9.0,92.0,5.0,60.0,70.0,95.0,16.0,7842.0,-3.0,2495.0,1.0,6831.310084968805
3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,35.0,19.0,33.0,81.0,64.0,10.0,-0.0,2.0,49.0,62.0,3.0,-30.0,97.0,55.0,-19.0,26.0,-53.0,88.0,21.0,17002.0,-0.0,-2611.0,52.0,1906.6361351013184
-0.0,-1.0,0.0,1.0,2.0,-0.0,1.0,-2.0,-1.0,-1.0,2.0,-1.0,18.0,12.0,34.0,74.0,101.0,9.0,-4.0,-5.0,65.0,94.0,-2.0,-10.0,79.0,39.0,10.0,62.0,-13.0,58.0,-6.0,-352.0,6.0,-506.0,29.0,4100.534649267793
3.0,-1.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,6.0,39.0,3.0,60.0,74.0,18.0,58.0,9.0,-10.0,111.0,-7.0,-1.0,34.0,73.0,7.0,34.0,75.0,14.0,-4.0,-244.0,8.0,-2045.0,-2.0,5475.515221700072
-1.0,-0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-0.0,1.0,2.0,-0.0,-16.0,24.0,-7.0,122.0,69.0,18.0,3.0,-1.0,-23.0,57.0,4.0,25.0,-22.0,60.0,68.0,44.0,76.0,109.0,14.0,-852.0,-2.0,4076.0,-17.0,7897.890280038118
-1.0,0.0,0.0,0.0,1.0,1.0,-3.0,-0.0,-1.0,-1.0,-1.0,-0.0,7.0,-17.0,-18.0,28.0,109.0,-19.0,20.0,13.0,45.0,115.0,-13.0,-31.0,0.0,86.0,50.0,33.0,-163.0,83.0,-9.0,6598.0,-20.0,5291.0,-16.0,1032.7617075555027
-2.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-3.0,1.0,0.0,-30.0,-51.0,34.0,112.0,-12.0,24.0,21.0,21.0,94.0,-8.0,33.0,-40.0,123.0,66.0,-9.0,-196.0,63.0,0.0,16268.0,-4.0,3798.0,-18.0,794.3867509439588
1.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,0.0,-2.0,-1.0,-25.0,-30.0,-14.0,31.0,97.0,1.0,14.0,-12.0,-40.0,104.0,1.0,-25.0,18.0,135.0,33.0,46.0,144.0,81.0,14.0,12028.0,8.0,1623.0,5.0,1662.3787310048938
-2.0,1.0,-1.0,-1.0,2.0,1.0,-2.0,-0.0,-1.0,-0.0,0.0,-0.0,29.0,52.0,35.0,146.0,84.0,-2.0,-10.0,5.0,84.0,8.0,5.0,24.0,26.0,33.0,88.0,6.0,-25.0,63.0,-0.0,-4272.0,4.0,-2812.0,11.0,2226.96827159822
-1.0,-1.0,-0.0,0.0,1.0,-1.0,-2.0,-1.0,1.0,-4.0,-0.0,-2.0,-12.0,0.0,5.0,-13.0,98.0,13.0,-3.0,4.0,4.0,109.0,-3.0,-13.0,-24.0,102.0,-11.0,94.0,-18.0,103.0,-5.0,7136.0,-13.0,4485.0,-3.0,-187.355793192517
-1.0,0.0,1.0,1.0,-2.0,-3.0,-0.0,-1.0,-1.0,1.0,-0.0,-0.0,-21.0,28.0,34.0,79.0,95.0,-8.0,11.0,-20.0,59.0,73.0,-11.0,-11.0,-5.0,109.0,139.0,7.0,-52.0,66.0,33.0,-1879.0,-12.0,-430.0,-10.0,3843.3013437837362
1.0,2.0,-1.0,-0.0,-1.0,-1.0,1.0,2.0,1.0,-1.0,-3.0,-3.0,-12.0,22.0,-33.0,14.0,70.0,14.0,37.0,5.0,15.0,89.0,2.0,0.0,41.0,109.0,60.0,30.0,124.0,62.0,13.0,6654.0,14.0,584.0,17.0,1475.318498391658
0.0,0.0,0.0,3.0,-1.0,-1.0,2.0,-2.0,1.0,-3.0,0.0,-1.0,24.0,7.0,-59.0,37.0,72.0,-3.0,7.0,18.0,26.0,88.0,0.0,27.0,-35.0,38.0,8.0,36.0,-145.0,72.0,-14.0,6672.0,5.0,-1582.0,-4.0,467.8124807868153
1.0,-1.0,2.0,-3.0,-1.0,-0.0,-1.0,1.0,-0.0,1.0,1.0,1.0,30.0,-2.0,-6.0,100.0,83.0,-9.0,-24.0,2.0,39.0,78.0,-1.0,57.0,-58.0,86.0,26.0,-0.0,-93.0,92.0,11.0,16998.0,-9.0,1052.0,3.0,1792.8183693438768
-0.0,-1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,-1.0,1.0,1.0,3.0,6.0,-25.0,59.0,86.0,-2.0,-21.0,1.0,56.0,73.0,6.0,69.0,-65.0,67.0,39.0,42.0,-142.0,77.0,-3.0,5727.0,7.0,-1152.0,-3.0,-167.15315434150398
0.0,-1.0,2.0,0.0,0.0,-0.0,2.0,-1.0,0.0,1.0,3.0,2.0,19.0,-3.0,-19.0,118.0,87.0,11.0,-1.0,4.0,-6.0,32.0,7.0,26.0,-7.0,24.0,34.0,-13.0,130.0,87.0,22.0,9016.0,3.0,-2705.0,31.0,328.38711006753147
3.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,0.0,-25.0,-11.0,-55.0,59.0,96.0,22.0,-9.0,-20.0,-48.0,114.0,-3.0,-9.0,-4.0,124.0,47.0,51.0,115.0,105.0,9.0,12012.0,-7.0,-511.0,-3.0,2255.432319059968
-1.0,-1.0,1.0,-1.0,-3.0,1.0,0.0,-0.0,0.0,-0.0,-1.0,-2.0,4.0,-20.0,-48.0,156.0,109.0,-16.0,-16.0,2.0,-16.0,116.0,-16.0,-38.0,-31.0,58.0,24.0,15.0,-122.0,118.0,-7.0,7121.0,-23.0,-3680.0,3.0,-433.1863048793748
1.0,-0.0,-1.0,-1.0,-0.0,-0.0,-1.0,0.0,-1.0,-0.0,0.0,-1.0,24.0,24.0,35.0,115.0,65.0,-9.0,-2.0,-6.0,19.0,36.0,13.0,-9.0,30.0,58.0,61.0,-27.0,161.0,87.0,16.0,3872.0,7.0,1930.0,28.0,5353.6426442712545
-0.0,-2.0,-1.0,2.0,-2.0,-1.0,1.0,1.0,0.0,1.0,3.0,1.0,-7.0,36.0,89.0,129.0,94.0,17.0,13.0,-8.0,3.0,85.0,3.0,-49.0,69.0,82.0,54.0,-8.0,57.0,73.0,48.0,401.0,-2.0,2266.0,13.0,5500.717107132077
0.0,-1.0,-1.0,-0.0,-0.0,1.0,-1.0,-1.0,-2.0,1.0,-1.0,-1.0,35.0,4.0,-12.0,-11.0,28.0,-0.0,17.0,-5.0,60.0,36.0,5.0,85.0,-54.0,57.0,125.0,-13.0,9.0,37.0,42.0,6749.0,20.0,1266.0,7.0,1239.1771038845181
-1.0,1.0,-1.0,1.0,1.0,-3.0,1.0,0.0,0.0,1.0,-3.0,0.0,-21.0,-6.0,-50.0,69.0,70.0,14.0,48.0,16.0,28.0,81.0,10.0,24.0,-32.0,106.0,36.0,8.0,-17.0,40.0,1.0,-1403.0,13.0,1315.0,-13.0,1768.6680735312402
-1.0,0.0,2.0,-1.0,-1.0,2.0,-1.0,-3.0,2.0,1.0,1.0,-1.0,-13.0,-8.0,-49.0,-32.0,119.0,-16.0,3.0,2.0,45.0,140.0,-13.0,-31.0,44.0,96.0,-7.0,145.0,51.0,67.0,-19.0,-5624.0,4.0,306.0,-7.0,-1077.4787131659687
-1.0,-1.0,1.0,-1.0,-0.0,-2.0,3.0,-0.0,-2.0,-2.0,0.0,-2.0,39.0,-9.0,-82.0,106.0,76.0,20.0,44.0,23.0,-58.0,86.0,-3.0,8.0,-30.0,57.0,39.0,-95.0,59.0,104.0,66.0,19296.0,2.0,-5404.0,31.0,2570.8608509600163
-1.0,-1.0,1.0,-3.0,-1.0,1.0,1.0,-0.0,-2.0,2.0,0.0,-1.0,-8.0,-53.0,-49.0,33.0,96.0,4.0,12.0,-0.0,-29.0,80.0,9.0,62.0,-62.0,122.0,29.0,34.0,91.0,113.0,17.0,17117.0,5.0,4100.0,-3.0,3621.26450432837
1.0,0.0,-0.0,0.0,0.0,-1.0,-2.0,0.0,2.0,-0.0,-0.0,-2.0,14.0,19.0,8.0,51.0,91.0,-3.0,-33.0,-8.0,98.0,79.0,-1.0,14.0,-6.0,71.0,24.0,100.0,56.0,73.0,-8.0,-7288.0,0.0,990.0,11.0,-54.54133565025404
0.0,2.0,-2.0,1.0,1.0,-1.0,2.0,-0.0,0.0,1.0,-1.0,1.0,7.0,7.0,-7.0,17.0,95.0,3.0,-9.0,-9.0,66.0,108.0,-3.0,-27.0,87.0,97.0,13.0,140.0,160.0,84.0,4.0,1603.0,17.0,2127.0,14.0,1829.9209292531013
-1.0,-4.0,1.0,-1.0,-2.0,1.0,-0.0,-0.0,1.0,2.0,-1.0,-2.0,1.0,36.0,44.0,106.0,82.0,-10.0,20.0,2.0,20.0,94.0,-4.0,1.0,25.0,73.0,48.0,-22.0,-151.0,44.0,-7.0,-660.0,-0.0,-2154.0,6.0,387.77610063087195
2.0,-0.0,-1.0,1.0,1.0,-1.0,1.0,-2.0,1.0,-2.0,0.0,2.0,18.0,14.0,-23.0,120.0,55.0,15.0,-14.0,8.0,18.0,51.0,14.0,51.0,-75.0,51.0,41.0,16.0,-64.0,102.0,15.0,10456.0,-4.0,-1270.0,3.0,1588.1322729103267
2.0,-1.0,-2.0,-0.0,1.0,0.0,-0.0,1.0,1.0,-1.0,-0.0,-0.0,-14.0,52.0,13.0,71.0,74.0,19.0,27.0,2.0,18.0,75.0,1.0,21.0,1.0,53.0,92.0,27.0,144.0,44.0,41.0,-1596.0,12.0,8.0,0.0,16577.191841363907
-1.0,-1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-1.0,0.0,-1.0,-4.0,-11.0,0.0,122.0,88.0,-1.0,4.0,-3.0,-59.0,99.0,-7.0,-35.0,0.0,90.0,73.0,-34.0,-6.0,111.0,44.0,15720.0,-22.0,1461.0,5.0,2986.7824083045125
2.0,1.0,-1.0,0.0,-1.0,1.0,-0.0,2.0,1.0,-0.0,-0.0,-1.0,-51.0,31.0,-3.0,67.0,94.0,8.0,7.0,-19.0,31.0,61.0,6.0,52.0,-63.0,123.0,113.0,48.0,57.0,28.0,-0.0,-8391.0,16.0,-1820.0,-15.0,2981.140974842012
-0.0,-2.0,-0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,10.0,-15.0,-18.0,16.0,88.0,-11.0,37.0,-4.0,1.0,93.0,0.0,11.0,63.0,112.0,40.0,-21.0,155.0,52.0,2.0,4249.0,8.0,-1067.0,10.0,1429.4344150274992
0.0,-1.0,-0.0,-1.0,-0.0,1.0,-2.0,-2.0,2.0,-1.0,-1.0,1.0,-5.0,-4.0,-14.0,-29.0,57.0,-19.0,10.0,-6.0,6.0,115.0,7.0,48.0,4.0,112.0,38.0,26.0,63.0,33.0,-9.0,3025.0,29.0,-3371.0,3.0,746.9390445873141
0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.0,24.0,-6.0,-10.0,117.0,124.0,-15.0,-52.0,-15.0,74.0,96.0,-12.0,4.0,-34.0,50.0,20.0,101.0,-105.0,82.0,-7.0,2371.0,-7.0,86.0,11.0,514.5869560800493
2.0,-2.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,5.0,8.0,2.0,45.0,101.0,10.0,56.0,19.0,29.0,118.0,-5.0,22.0,28.0,60.0,18.0,42.0,18.0,74.0,-11.0,-1215.0,2.0,5226.0,-11.0,360.6075170310214
2.0,0.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,38.0,5.0,2.0,16.0,98.0,-17.0,23.0,7.0,51.0,60.0,-2.0,-9.0,45.0,68.0,45.0,-12.0,42.0,44.0,10.0,9112.0,15.0,-1108.0,20.0,553.5253995601088
1.0,3.0,2.0,1.0,1.0,0.0,-1.0,-0.0,-1.0,0.0,1.0,1.0,9.0,33.0,1.0,55.0,107.0,-6.0,39.0,18.0,76.0,54.0,-5.0,-19.0,18.0,46.0,87.0,18.0,-44.0,53.0,-8.0,-2629.0,-3.0,635.0,-1.0,-797.4477261677384
0.0,1.0,-0.0,2.0,1.0,-1.0,-0.0,1.0,1.0,2.0,-2.0,-2.0,-16.0,53.0,-6.0,133.0,75.0,34.0,23.0,15.0,5.0,104.0,9.0,-8.0,11.0,82.0,15.0,7.0,120.0,62.0,34.0,2815.0,-1.0,1883.0,15.0,2761.287832520902
1.0,-2.0,1.0,1.0,0.0,0.0,-3.0,1.0,-1.0,-3.0,0.0,0.0,28.0,28.0,-27.0,113.0,93.0,-2.0,5.0,24.0,51.0,65.0,-5.0,29.0,-68.0,41.0,19.0,1.0,-183.0,102.0,-9.0,1889.0,-17.0,967.0,-4.0,1104.5124346874654
1.0,-0.0,0.0,2.0,1.0,2.0,-0.0,2.0,0.0,-2.0,-0.0,1.0,24.0,18.0,1.0,70.0,102.0,1.0,-30.0,-2.0,44.0,87.0,-4.0,23.0,-16.0,48.0,17.0,77.0,-82.0,100.0,0.0,15086.0,-9.0,2346.0,15.0,962.7109225876629
-1.0,1.0,-1.0,0.0,1.0,-1.0,-3.0,-0.0,0.0,2.0,-1.0,-2.0,9.0,-2.0,-32.0,77.0,96.0,-21.0,6.0,3.0,105.0,76.0,-3.0,33.0,-63.0,88.0,93.0,60.0,-84.0,38.0,-14.0,-15675.0,3.0,4252.0,-20.0,2629.80642645061
-1.0,-1.0,-1.0,1.0,-0.0,0.0,-1.0,-1.0,0.0,2.0,-1.0,-2.0,10.0,-9.0,9.0,68.0,129.0,-21.0,-17.0,-17.0,83.0,99.0,-13.0,-17.0,26.0,70.0,93.0,71.0,-127.0,63.0,-17.0,-7929.0,8.0,1207.0,-6.0,557.7421735562384
1.0,1.0,-0.0,-3.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0,4.0,9.0,-72.0,120.0,85.0,-3.0,3.0,13.0,60.0,62.0,3.0,38.0,-37.0,86.0,49.0,23.0,-48.0,56.0,2.0,1376.0,1.0,-4088.0,-5.0,2784.5691610723734
2.0,1.0,0.0,-3.0,1.0,1.0,0.0,0.0,2.0,-1.0,1.0,-0.0,-20.0,24.0,-41.0,-38.0,73.0,-19.0,54.0,11.0,34.0,98.0,0.0,-13.0,53.0,87.0,86.0,20.0,29.0,44.0,-2.0,387.0,21.0,-48.0,-7.0,1886.8973780870438
-1.0,-0.0,2.0,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,21.0,1.0,-13.0,2.0,84.0,-19.0,-2.0,2.0,90.0,100.0,0.0,28.0,11.0,65.0,11.0,42.0,-44.0,53.0,-13.0,1140.0,18.0,-2154.0,17.0,-1553.995491463691
1.0,-1.0,-2.0,-1.0,-1.0,-0.0,-1.0,1.0,-3.0,1.0,-0.0,-2.0,-10.0,-7.0,48.0,17.0,87.0,6.0,15.0,-8.0,74.0,111.0,10.0,26.0,54.0,65.0,12.0,74.0,1.0,62.0,-3.0,5909.0,13.0,3735.0,6.0,4764.501621514559
1.0,2.0,3.0,0.0,1.0,-2.0,-0.0,1.0,0.0,-2.0,1.0,1.0,-23.0,35.0,-24.0,101.0,59.0,22.0,-0.0,1.0,22.0,43.0,10.0,28.0,-74.0,80.0,82.0,27.0,-12.0,92.0,41.0,3981.0,-3.0,-1107.0,-9.0,9670.891748994589
3.0,1.0,-0.0,3.0,-0.0,-1.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,19.0,-24.0,-43.0,96.0,95.0,-7.0,9.0,8.0,27.0,48.0,-3.0,11.0,-52.0,71.0,80.0,-20.0,-120.0,66.0,6.0,14909.0,-10.0,2104.0,-8.0,2339.0595437139273
2.0,2.0,-2.0,-0.0,1.0,-1.0,-1.0,1.0,-0.0,-0.0,-1.0,0.0,-7.0,48.0,-62.0,92.0,58.0,-7.0,3.0,10.0,97.0,47.0,-3.0,36.0,-61.0,71.0,134.0,48.0,-18.0,27.0,-8.0,-13401.0,3.0,392.0,-27.0,2165.6345741823316
1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-0.0,1.0,2.0,-1.0,3.0,-42.0,8.0,64.0,-26.0,29.0,-1.0,18.0,91.0,9.0,28.0,30.0,92.0,73.0,-8.0,11.0,56.0,-3.0,5274.0,26.0,-1932.0,-5.0,-282.5481156455353
2.0,0.0,1.0,0.0,-1.0,2.0,-1.0,0.0,1.0,-3.0,2.0,1.0,11.0,5.0,-42.0,-32.0,85.0,-13.0,5.0,6.0,92.0,109.0,2.0,7.0,-2.0,69.0,-9.0,94.0,46.0,68.0,-13.0,-2736.0,6.0,447.0,0.0,-1022.1525573916733
2.0,-1.0,-0.0,-1.0,-1.0,-1.0,0.0,-0.0,-1.0,-2.0,-3.0,-3.0,6.0,19.0,-36.0,35.0,100.0,-12.0,6.0,-9.0,42.0,79.0,-12.0,-6.0,16.0,69.0,97.0,-10.0,-105.0,35.0,-11.0,8986.0,9.0,-3974.0,15.0,3413.327362947166
0.0,1.0,1.0,0.0,-0.0,1.0,-1.0,2.0,0.0,-0.0,-0.0,-0.0,24.0,9.0,-6.0,57.0,83.0,0.0,-4.0,7.0,41.0,59.0,-2.0,23.0,10.0,56.0,48.0,-15.0,73.0,21.0,12.0,13441.0,20.0,-3622.0,31.0,13586.29006844759
2.0,-0.0,-0.0,-1.0,-0.0,-0.0,3.0,-1.0,-0.0,-1.0,1.0,0.0,9.0,7.0,-71.0,28.0,92.0,-8.0,-1.0,-7.0,-5.0,78.0,8.0,57.0,-32.0,86.0,70.0,-2.0,7.0,118.0,3.0,7275.0,20.0,-1797.0,16.0,2062.3232065290213
1.0,-2.0,1.0,-0.0,-1.0,-0.0,3.0,1.0,1.0,1.0,-0.0,-1.0,5.0,58.0,19.0,124.0,84.0,24.0,-35.0,-4.0,53.0,126.0,-11.0,-53.0,59.0,45.0,-7.0,112.0,-52.0,90.0,-2.0,-4972.0,-21.0,-1545.0,26.0,-1772.934982329607
1.0,-2.0,-0.0,-1.0,1.0,-3.0,-0.0,0.0,-1.0,3.0,0.0,1.0,-15.0,-18.0,-38.0,175.0,98.0,18.0,34.0,-5.0,11.0,98.0,11.0,6.0,-1.0,119.0,-9.0,37.0,101.0,85.0,43.0,-8117.0,6.0,410.0,2.0,7407.169756412506
