feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,PERF
0.9433887154113235,0.9685746513814922,0.9300934234045699,0.9990662783709744,0.6319123051232682,0.8603774038655564,0.9438279481378072,0.9589351861479676,0.9828047237037305,0.9874568652261386,0.9686773726338567,0.9687228070483135,0.9895135437902643,0.9976494963012077,0.8919834031704341,0.9678163255625342,0.9759341550052105,14.584172251877
0.9356846459710507,0.9621276892250961,0.9374444898125196,0.9997226872141236,0.9324711471036458,0.8461076205962601,0.9353470614182505,0.6582218882211092,0.9950074261292133,0.9913826292432747,0.9999969813125485,0.9747549983558571,0.9407368104782887,0.9760494650640735,0.899522658455882,0.888920294320149,0.9695008496485635,13.9926891932783
0.93698269423187,0.9999898874683896,0.9951463369196499,0.9678213893039928,0.8056734780379907,0.8504080626159594,0.9963719829479682,0.9535996008601219,0.9856988215815691,0.9913951119432455,0.9999987137677695,0.9729759201787084,0.9868419444699648,0.8859541044556679,0.975028337588585,0.9598775515864203,0.9697721937613463,14.324701481166699
0.9982896874207975,0.9687202019604956,0.989400292825482,0.9737558667880906,0.8204896475119177,0.9685647159082694,0.9788801718574531,0.9622445704897171,0.980568798769279,0.918182216075879,0.9582481719686248,0.9665013486052882,0.9166687467264477,0.996190431702663,0.9708830046151153,0.9629976444331574,0.8793347715352762,14.9825943465296
0.99691305353445,0.9999970176402,0.9370094024880039,0.9997278482060002,0.4238999955755703,0.9640045924139309,0.9832787630031568,0.9551685895384229,0.9853087906391218,0.9904125128800998,0.9648427147182256,0.9997856617967473,0.7628450421557896,0.9790811234934129,0.974900222271413,0.999879944011618,0.9712373687798744,14.651149456791801
0.995903939200667,0.9999329409504435,0.9410306644454571,0.9999094886931932,0.7993886171050644,0.9592877305568284,0.9856320746698476,0.6562891996320612,0.9945077003851566,0.989881290126416,0.9999749508587169,0.999275784696433,0.9852179187818045,0.8823951854322515,0.9768985057689326,0.9727900716963578,0.9668982658678852,14.6195259433029
0.9500875799590905,0.9726035520190914,0.9214336246074863,0.8842056971229022,0.9471984936619983,0.9706754040205543,0.9992424356915888,0.9654372570687785,0.9752796882370792,0.9091894942885886,0.8604606702289176,0.8709361133497409,0.9904227131019344,0.9953818005298656,0.8845423552295011,0.8633794827254851,0.8908866631575706,14.8372846318381
0.9477248339373947,0.9995307661899692,0.9903821065078943,0.9770583846120166,0.638697717988958,0.9695520898492355,0.9987400439570341,0.9622998397042798,0.9781943226899414,0.984733704652681,0.9995899479525787,0.9643084609628092,0.9913305565566686,0.9833696995345591,0.8868421042650336,0.9678567694799322,0.9795277391409629,14.381198150971
0.9390672196914147,0.9999944091687292,0.9935927510447556,0.9716595323146304,0.9345896124504395,0.9614889800415206,0.9969706702802029,0.6641940893690681,0.9969207572008171,0.9931007424345953,0.9661608438441173,0.9715178914886715,0.9378094076365421,0.8864035584033995,0.8958609038252422,0.9999747161243286,0.9727395451100668,14.7671739797382
0.9990939185201138,0.9736565389677435,0.992925132111129,0.9789518073374817,0.6458391182065778,0.9994348680730709,0.9749425767237574,0.9661235504633411,0.9753041954336585,0.9073446651558734,0.9541435837663186,0.9610068075242818,0.9226989819078525,0.9405068613370395,0.8853019613944082,0.9667542565526059,0.8924718616447945,14.5218821240783
0.9984669271987708,0.9700240773588471,0.9911525000825132,0.9766126026132395,0.9425267580122323,0.9998691322437083,0.9779874743043977,0.6832267278971211,0.9986729098365099,0.9849036607895741,0.8642431653326734,0.9655574051826972,0.9920789499063561,0.9963404674158373,0.8895000943359461,0.9999993474727639,0.8839192101284342,15.0899250512074
0.9982486574948538,0.9997212856344534,0.9277614668562397,0.9986630681917377,0.6310755789951906,0.9998853725322432,0.9794991803576815,0.6775300401815112,0.9980458166615451,0.9953715343920649,0.9997307347905352,0.9999997722837846,0.9900083848677983,0.9819727539699058,0.8904157250069452,0.9661180954500365,0.9771561192524065,15.6991500711604
0.9357282048538066,0.8562400793059318,0.8902353968109834,0.9680708363084042,0.9514181102977582,0.925138926894074,0.9963135578320476,0.9324836278249613,0.9961777076644484,0.8844198021329263,0.9274320535248668,0.9998680261673366,0.996924905502784,0.9996035507358202,0.9993515679952608,0.9860041411953872,0.7672447870231753,15.409815492857303
0.9959179671845484,0.9638581679866045,0.5515974715387046,0.7068286878522732,0.9522938911766228,0.9883592922357379,0.907249192419798,0.9955911413810824,0.997191463667037,0.8829026697401291,0.9890954786739529,0.9631779600488644,0.9472286002860465,0.9993481271210023,0.9770971626906532,0.915224550935109,0.9125076726420818,14.5154836030115
0.995815107451619,0.9630511868526225,0.8884345411071293,0.9671361772065005,0.9517204226973789,0.9260336846877438,0.9859475348017624,0.9949391812527535,0.9842661829174234,0.999918894418122,0.9249654193866022,0.9999607868072368,0.9468470984091298,0.9994115613919854,0.9539176034775827,0.9178964427821894,0.9119192177942487,14.824340245694303
0.9968427352713022,0.96699511163863,0.7424182604197537,0.8680601178244836,0.8340664156069393,0.9191558211772956,0.9894939112500546,0.9830937030449535,0.9013523110689415,0.9611110518265943,0.9866839246130439,0.9658501447348843,0.9963746389914058,0.9537112028364818,0.9732850261419795,0.913570568811355,0.91863360906334,15.5677086944519
0.937151571915223,0.8598935206861528,0.8986098597498405,0.999459152128869,0.9545726184762169,0.8075863627984332,0.9894855781409087,0.9370138243309246,0.9780057941275611,0.9608743238985011,0.9152687071134787,0.9998620847050155,0.9853952054098837,0.8809826465743296,0.9554312613588963,0.9097829273361224,0.92121335445568,14.6511467736596
0.9361839137884232,0.8576011454785635,0.8951120332597888,0.9709524220256445,0.8346535155677983,0.9216248711030957,0.7650831829445168,0.9340980094631748,0.997977739536049,0.9636075002521935,0.9208245702245628,0.999998489691468,0.84617826287747,0.9992151404894456,0.9757081425832402,0.9960856663225377,0.5882390574060485,14.307725044314301
0.93331257116184,0.8543735756601688,0.7404638498340548,0.8669699071542459,0.9509180169652433,0.9888854442162799,0.9070141685231166,0.8001139322480738,0.9814770542672752,0.9652023891012094,0.9877998543099011,0.9999938309601878,0.9442526341060419,0.9732948862015118,0.8326082105384652,0.9168391075715907,0.9142522504312545,14.8597599544555
0.9367792698135655,0.8586133510181428,0.8970463339217915,0.9716660551807184,0.9540598222213713,0.9941922285944031,0.7643829288708848,0.9962217874034186,0.9813272712454019,0.8763984640284198,0.9871727367564599,0.9999947543547016,0.9433327142479688,0.999005917704402,0.9744801830407,0.9144045094427916,0.9155653242468542,14.4591295516046
0.9957541160245436,0.9626353563208827,0.889518875562642,0.967950472410706,0.8338354909966914,0.9884929081611131,0.9867866337169909,0.9955542822004135,0.9830200418882157,0.8826464421257522,0.9885558217149748,0.9621751172234887,0.9828207563514022,0.97490995465258,0.9994830215837186,0.9864311042094216,0.9093229934817766,14.6233921973552
0.9358188561136521,0.964723317130763,0.7426374129128575,0.8684556190006539,0.9520838133744409,0.9884545236321266,0.9091948536682252,0.9958818228754931,0.9796069502062478,0.8757468635809253,0.9205909001008294,0.9999810449033251,0.9441090738640525,0.9751198342904493,0.9749907652038369,0.9961831314316306,0.9160528588734287,15.0306201860908
0.9970408280736435,0.8614006146196528,0.554600312809143,0.8729997816336567,0.9551439883143523,0.917574673985692,0.9902778713918621,0.9970724619456989,0.9767798376585819,0.7458727408800864,0.8006323935758658,0.9998132914380476,0.9955942559533575,0.9521980702342765,0.9741478848527884,0.9958117527351846,0.7798292700551535,14.281394872160801
0.9975917947800219,0.9697592626036352,0.9045759137135828,0.9752718609406387,0.6675893101182593,0.9139567888509853,0.9907645206517905,0.9973206020461948,0.9767143356498744,0.8675334254642147,0.9851623315314323,0.9698557141195038,0.9866463991248505,0.9982233801402751,0.972217865473837,0.9830094638456208,0.9234520620260009,14.6703427389897
0.9966780650887798,0.9660713303885998,0.8986991003198403,0.9729156345835512,0.9526402584441579,0.919896207208945,0.9886971318134625,0.8056773532081961,0.9983368155965509,0.9637599092276172,0.9182852314902235,0.9653004439707678,0.9433371456881808,0.9761886708147606,0.9743532174780094,0.9130734488923283,0.9164414539056911,15.0083633090151
0.993461626458368,0.9994733878756241,0.9735872312447005,0.9617753531250066,0.9476650839062134,0.993544962382912,0.9971439315822843,0.9284075145569596,0.994597729401857,0.8908978382723559,0.9317894658341456,0.9589991671131017,0.99800033218587,0.9657805281400179,0.9811825501631024,0.9878274818830411,0.9028322481884008,14.8011605703461
0.9940381102298419,0.999574888611607,0.960089961703857,0.9708277103087369,0.949107336413618,0.9898109535045442,0.9472907101137136,0.9282466101633704,0.9878459680051173,0.9999992943013303,0.8258102091893356,0.9998504076629003,0.9975065928747794,0.9647126275779693,0.9491453434755392,0.9880300720205334,0.9049680015287696,14.2841993163801
0.9952729840891029,0.9998927756699936,0.9991237141254864,0.9999925152366239,0.8293945852339003,0.986888440276552,0.9406313811347046,0.9964161968951895,0.9097093701448666,0.9646387435466753,0.924370134576826,0.9635318927418661,0.9826070984443586,0.8687599359737948,0.9764546463789867,0.9861672109876223,0.9118980776410165,14.810398631628999
0.9306598824222592,0.958663220411327,0.9542523116522832,0.8783702399627007,0.9520242207304519,0.9169694663262415,0.9406344862824406,0.8031595360645497,0.9822443299074255,0.9644003950881069,0.8129754854037737,0.9999666184996733,0.9001462931441724,0.970564509959866,0.9507233080727296,0.9844441509109638,0.9145978034890029,14.9266243947095
0.9302429314090008,0.9583593518826077,0.9988342989461779,0.9999942222471564,0.9513044852526285,0.9948429705552254,0.9959268156544495,0.6189521572857737,0.9838017886376706,0.9663279430483911,0.9236485742354038,0.9999903517616154,0.9960987799265126,0.9997524418266747,0.8293724044682738,0.9861324254256827,0.9114083769095455,14.6122289072373
0.9302714146646619,0.9579479584103606,0.9551895738927706,0.9666774327133068,0.9514991090505943,0.9294626442145625,0.983960737907559,0.9333553928242079,0.9852342002159079,0.8820794647332951,0.925422300950887,0.9999864017833284,0.9966242309610445,0.9621296183587376,0.9775711301536515,0.9865277184384438,0.908735156095214,14.7646658788923
0.9936079139813181,0.9994279885725049,0.9603159145872929,0.9708359067063475,0.8273935326171253,0.9937879446016614,0.946755621473774,0.9294271286407898,0.9872285804127073,0.889454646211616,0.9295594830294451,0.9588393916452962,0.892201641613916,0.9998598701362733,0.9987301627973522,0.994055102797415,0.900861047258237,15.138228333944399
0.9292222388379222,0.9997307150898614,0.9991125587183626,0.9999950172026629,0.9494341855215969,0.9941533182843288,0.99630970556474,0.9318990125530973,0.9837079904281466,0.8814827644888188,0.8200315997959838,0.9999971153556753,0.9968373993204597,0.9997867428537712,0.9780737435229786,0.9328040669576434,0.9091935707863075,14.548033084356597
0.9958221586838775,0.9604286501487593,0.9766257573444209,0.9999590428628735,0.9536126370581102,0.9856592152476522,0.9379415014078745,0.9382843810184778,0.9805399395529089,0.7512378105189814,0.6769588302580116,0.9999009799725938,0.9848448912236767,0.8651225257933396,0.9766126934181114,0.9325041654295512,0.7716055189167204,14.892154083081401
0.9964841409941375,0.9999997800040792,0.9496104031988959,0.9621192107550994,0.664008087994108,0.9839622109325334,0.9368455057197133,0.9394589131433754,0.9804779198634622,0.8720313290531327,0.9199903631803009,0.9685163014538178,0.9048541171121418,0.957337443303787,0.9747658891693979,0.9966521601785644,0.9182470635247757,13.816809222644999
0.9959622649510435,0.9999609955086153,0.9516189147670715,0.963144342741667,0.9529867885400707,0.9857526305703633,0.9393944450836916,0.625675767913986,0.9974777721503241,0.9649321991802577,0.8126443134790541,0.9655097062624203,0.9958408209720716,0.9994001467350375,0.9755656660475346,0.9844172065594677,0.9135874348630176,14.2883841314639
0.9876522663320174,0.9727858038730236,0.9755496672468277,0.9642041857316319,0.9519600115105825,0.9946104493885627,0.986256088574345,0.9950994639472232,0.9849345961713484,0.9999623206945696,0.9252654945024998,0.9645701817811686,0.9477666962001694,0.9611693060834795,0.9986654309241797,0.9177068230638096,0.9877201455919665,14.690801078924697
0.9846906745369202,0.967952500293466,0.889233322885529,0.8659076168253246,0.8382964588329295,0.9970587204176232,0.9907197273834025,0.9816056555263679,0.9003098233546302,0.9604217598617127,0.9857521305947964,0.8689958830324125,0.9960676615484397,0.8599119766882707,0.8953392928365546,0.9109417877136426,0.9910917746015018,14.750382890461099
0.9949304618172456,0.9998725515828382,0.9796824825735303,0.9998136756972973,0.9539540168119858,0.984079228240922,0.9893464339053667,0.9365896968085072,0.9793214965491065,0.9626111737954574,0.9165594061986128,0.9705071612995719,0.9843486594249001,0.9733298956852425,0.9987753824251937,0.9105884723898537,0.9906570172710993,14.424384697364099
0.9939492827195988,0.9996398007290285,0.9766613941115472,0.9657531305839113,0.8298045060563148,0.99498850881101,0.7602202703147478,0.9312209525446565,0.9970363898865797,0.966860603987549,0.9243114404421103,0.964933486542201,0.8516041286518261,0.9621643670817842,0.9057249248686777,0.9952640662897081,0.7648278794427525,14.554180530215001
0.9944757877712851,0.9997947166988408,0.8862212747853278,0.8630376261774614,0.9522228821787726,0.9346707264448385,0.9092542803197623,0.8031176501524316,0.9815951979133144,0.9653798754734426,0.9874286305177493,0.9687279074939523,0.9441922707423791,0.9995397250989069,0.946800558976215,0.9154634071193473,0.9890940185594266,14.767111935339999
0.9944761426465107,0.9997639957203719,0.9782669924196901,0.9673687380185877,0.9523931108721813,0.8017347900474175,0.7616025962890695,0.995815828818752,0.9831309628364967,0.8805273464114367,0.9882213743198722,0.9661953926021438,0.9460874281049586,0.9600588137334592,0.9023468169767765,0.9163744624385234,0.9881271321924511,13.7542019847611
0.9890931102916043,0.9750685321416247,0.9739649807277633,0.9625255054933236,0.8290298209122984,0.9310045599160225,0.985537022210047,0.9947989398689456,0.9852553957484941,0.8879268916460603,0.9899750696518849,0.8536269935628072,0.9804078251040634,0.9996925880188131,0.9798798687738017,0.9877613509305905,0.9851641115017922,14.5157487314011
0.9945299209117522,0.9720967673332976,0.884755846321808,0.8612647621528685,0.9513897360463037,0.9334463087598504,0.908708733567837,0.9957564881318641,0.98091070078757,0.8786083485273639,0.9219124932884755,0.9677917316186928,0.9459210688779017,0.9994912284515667,0.9020756183018467,0.9959680524765454,0.9887945693196746,14.609947015387199
0.9863444758768009,0.9998676310161989,0.7301236026855508,0.8643713997308367,0.9535449781294965,0.9963913492744777,0.989685444123367,0.9967270495613285,0.9787514857502227,0.7508352827575284,0.8038447620660932,0.9703973535379162,0.9963875710516652,0.8629925679949306,0.9017005674086125,0.9952975530291537,0.9141059150424986,13.714426760650401
0.9862020363988089,0.9699212521907614,0.9804118056881787,0.9696555151340897,0.659080867918466,0.996697103319215,0.9892294349850321,0.9964534662276983,0.979949317724356,0.8744056714933491,0.987284770950065,0.8670482294260534,0.9839134337179877,0.9577436469478589,0.9008151263566854,0.9850434088522986,0.9900712857268744,14.4524575367006
